filename,age,gender,dominant_gender,error
id46_1379.jpg,26.0,"{'Woman': 21.5688094496727, 'Man': 78.43118906021118}",Man,
id115_3023.jpg,25.0,"{'Woman': 6.166375428438187, 'Man': 93.83362531661987}",Man,
id47_1111.jpg,33.0,"{'Woman': 3.661564737558365, 'Man': 96.33843898773193}",Man,
id25_480.jpg,30.0,"{'Woman': 4.986061900854111, 'Man': 95.01394033432007}",Man,
id41_1473.jpg,27.0,"{'Woman': 98.06913137435913, 'Man': 1.9308719784021378}",Woman,
id51_1253.jpg,24.0,"{'Woman': 2.5105737149715424, 'Man': 97.48942255973816}",Man,
id83_2202.jpg,28.0,"{'Woman': 23.428186774253845, 'Man': 76.5718162059784}",Man,
id18_746.jpg,36.0,"{'Woman': 16.8232262134552, 'Man': 83.1767737865448}",Man,
id41_1130.jpg,34.0,"{'Woman': 17.945648729801178, 'Man': 82.05434679985046}",Man,
id79_2123.jpg,30.0,"{'Woman': 17.549844086170197, 'Man': 82.4501633644104}",Man,
id118_3075.jpg,26.0,"{'Woman': 2.638273686170578, 'Man': 97.36171960830688}",Man,
id108_2716.jpg,33.0,"{'Woman': 4.126357287168503, 'Man': 95.87364196777344}",Man,
id115_3167.jpg,30.0,"{'Woman': 29.2147159576416, 'Man': 70.7852840423584}",Man,
id37_838.jpg,,,,'tuple' object has no attribute 'shape'
id119_3161.jpg,26.0,"{'Woman': 1.530914381146431, 'Man': 98.46908450126648}",Man,
id115_2940.jpg,33.0,"{'Woman': 20.917068421840668, 'Man': 79.08293008804321}",Man,
id90_2654.jpg,28.0,"{'Woman': 60.570740699768066, 'Man': 39.42926228046417}",Woman,
id30_480.jpg,29.0,"{'Woman': 11.836369335651398, 'Man': 88.16363215446472}",Man,
id102_2626.jpg,31.0,"{'Woman': 21.05662226676941, 'Man': 78.94337177276611}",Man,
id52_1307.jpg,30.0,"{'Woman': 39.13964033126831, 'Man': 60.86035370826721}",Man,
id59_1603.jpg,30.0,"{'Woman': 39.71542418003082, 'Man': 60.284584760665894}",Man,
id16_272.jpg,29.0,"{'Woman': 7.180750370025635, 'Man': 92.81924366950989}",Man,
id51_1316.jpg,30.0,"{'Woman': 5.449490994215012, 'Man': 94.55050826072693}",Man,
id3_10.jpg,28.0,"{'Woman': 7.521168887615204, 'Man': 92.47883558273315}",Man,
id121_3178.jpg,29.0,"{'Woman': 39.66134488582611, 'Man': 60.33865213394165}",Man,
id24_397.jpg,29.0,"{'Woman': 17.942388355731964, 'Man': 82.05760717391968}",Man,
id78_2070.jpg,26.0,"{'Woman': 12.593922019004822, 'Man': 87.40608096122742}",Man,
id106_2949.jpg,28.0,"{'Woman': 18.35801750421524, 'Man': 81.6419780254364}",Man,
id121_3301.jpg,27.0,"{'Woman': 8.68055671453476, 'Man': 91.3194477558136}",Man,
id4_48.jpg,26.0,"{'Woman': 1.3169757090508938, 'Man': 98.68302941322327}",Man,
id42_957.jpg,29.0,"{'Woman': 28.203466534614563, 'Man': 71.79653644561768}",Man,
id36_1383.jpg,31.0,"{'Woman': 76.25539302825928, 'Man': 23.744603991508484}",Woman,
id65_1830.jpg,35.0,"{'Woman': 39.55414593219757, 'Man': 60.44585704803467}",Man,
id51_1289.jpg,27.0,"{'Woman': 22.807015478610992, 'Man': 77.19298601150513}",Man,
id36_1345.jpg,35.0,"{'Woman': 83.87807607650757, 'Man': 16.121922433376312}",Woman,
id93_2464.jpg,37.0,"{'Woman': 67.85606145858765, 'Man': 32.14393854141235}",Woman,
id41_1047.jpg,32.0,"{'Woman': 13.320836424827576, 'Man': 86.67916059494019}",Man,
id36_1358.jpg,34.0,"{'Woman': 68.90544295310974, 'Man': 31.094560027122498}",Woman,
id59_1540.jpg,34.0,"{'Woman': 93.96275877952576, 'Man': 6.0372453182935715}",Woman,
id127_3223.jpg,36.0,"{'Woman': 87.62977123260498, 'Man': 12.37022951245308}",Woman,
id49_1308.jpg,23.0,"{'Woman': 28.531238436698914, 'Man': 71.46875262260437}",Man,
id115_3049.jpg,33.0,"{'Woman': 66.70356392860413, 'Man': 33.29643905162811}",Woman,
id70_1876.jpg,34.0,"{'Woman': 7.519649714231491, 'Man': 92.48035550117493}",Man,
id78_2158.jpg,26.0,"{'Woman': 5.997775495052338, 'Man': 94.00222301483154}",Man,
id83_2263.jpg,35.0,"{'Woman': 38.90020251274109, 'Man': 61.099791526794434}",Man,
id121_3255.jpg,29.0,"{'Woman': 10.76858714222908, 'Man': 89.23141956329346}",Man,
id1_10.jpg,28.0,"{'Woman': 1.1709602549672127, 'Man': 98.82904291152954}",Man,
id3_166.jpg,27.0,"{'Woman': 18.393997848033905, 'Man': 81.60600066184998}",Man,
id77_2009.jpg,29.0,"{'Woman': 1.757265068590641, 'Man': 98.24272990226746}",Man,
id45_1060.jpg,30.0,"{'Woman': 6.669594347476959, 'Man': 93.33040714263916}",Man,
id115_2920.jpg,24.0,"{'Woman': 12.725943326950073, 'Man': 87.27405667304993}",Man,
id61_1600.jpg,32.0,"{'Woman': 29.082012176513672, 'Man': 70.91798782348633}",Man,
id49_1253.jpg,25.0,"{'Woman': 8.528894186019897, 'Man': 91.47109985351562}",Man,
id79_2161.jpg,33.0,"{'Woman': 4.183012247085571, 'Man': 95.8169937133789}",Man,
id43_1164.jpg,32.0,"{'Woman': 20.500101149082184, 'Man': 79.49989438056946}",Man,
id122_3161.jpg,29.0,"{'Woman': 30.800822377204895, 'Man': 69.19917464256287}",Man,
id77_2167.jpg,26.0,"{'Woman': 19.016817212104797, 'Man': 80.98317980766296}",Man,
id46_1321.jpg,28.0,"{'Woman': 6.016643717885017, 'Man': 93.98335814476013}",Man,
id18_545.jpg,35.0,"{'Woman': 18.43796819448471, 'Man': 81.56203627586365}",Man,
id116_3133.jpg,30.0,"{'Woman': 14.64303731918335, 'Man': 85.35695672035217}",Man,
id36_927.jpg,35.0,"{'Woman': 5.8028630912303925, 'Man': 94.19713616371155}",Man,
id36_1356.jpg,34.0,"{'Woman': 51.20721459388733, 'Man': 48.79279136657715}",Woman,
id106_2950.jpg,27.0,"{'Woman': 23.864613473415375, 'Man': 76.13539099693298}",Man,
id36_854.jpg,31.0,"{'Woman': 6.875839829444885, 'Man': 93.12416315078735}",Man,
id79_2092.jpg,29.0,"{'Woman': 4.452225938439369, 'Man': 95.54777145385742}",Man,
id81_2121.jpg,28.0,"{'Woman': 8.48645567893982, 'Man': 91.51354432106018}",Man,
id65_1843.jpg,35.0,"{'Woman': 8.63034799695015, 'Man': 91.36964678764343}",Man,
id133_3312.jpg,32.0,"{'Woman': 16.34610891342163, 'Man': 83.65389108657837}",Man,
id41_1049.jpg,32.0,"{'Woman': 14.00333046913147, 'Man': 85.99666953086853}",Man,
id103_2666.jpg,32.0,"{'Woman': 26.802843809127808, 'Man': 73.19715619087219}",Man,
id1_43.jpg,33.0,"{'Woman': 9.20943170785904, 'Man': 90.7905638217926}",Man,
id133_3309.jpg,32.0,"{'Woman': 19.664931297302246, 'Man': 80.33506870269775}",Man,
id1_146.jpg,27.0,"{'Woman': 42.00367331504822, 'Man': 57.99633264541626}",Man,
id77_2030.jpg,,,,'tuple' object has no attribute 'shape'
id121_3312.jpg,27.0,"{'Woman': 4.071847349405289, 'Man': 95.92815041542053}",Man,
id127_3244.jpg,29.0,"{'Woman': 82.23970532417297, 'Man': 17.76028722524643}",Woman,
id46_1266.jpg,32.0,"{'Woman': 38.636744022369385, 'Man': 61.36325001716614}",Man,
id1_55.jpg,32.0,"{'Woman': 3.613373264670372, 'Man': 96.38662338256836}",Man,
id42_1134.jpg,30.0,"{'Woman': 6.797938793897629, 'Man': 93.20206642150879}",Man,
id124_3258.jpg,,,,'tuple' object has no attribute 'shape'
id1_322.jpg,23.0,"{'Woman': 1.7263611778616905, 'Man': 98.2736349105835}",Man,
id113_3015.jpg,39.0,"{'Woman': 8.093443512916565, 'Man': 91.9065535068512}",Man,
id41_1456.jpg,31.0,"{'Woman': 89.44311738014221, 'Man': 10.556884855031967}",Woman,
id41_1419.jpg,27.0,"{'Woman': 82.80592560768127, 'Man': 17.194068431854248}",Woman,
id55_1766.jpg,28.0,"{'Woman': 4.237673059105873, 'Man': 95.76232433319092}",Man,
id10_158.jpg,22.0,"{'Woman': 13.630661368370056, 'Man': 86.3693356513977}",Man,
id70_1834.jpg,33.0,"{'Woman': 5.292696878314018, 'Man': 94.70731019973755}",Man,
id1_4.jpg,27.0,"{'Woman': 3.459024801850319, 'Man': 96.54098153114319}",Man,
id106_2689.jpg,26.0,"{'Woman': 3.4350384026765823, 'Man': 96.56496047973633}",Man,
id122_3194.jpg,32.0,"{'Woman': 31.786996126174927, 'Man': 68.21300387382507}",Man,
id41_1387.jpg,36.0,"{'Woman': 16.855168342590332, 'Man': 83.14483761787415}",Man,
id41_1458.jpg,29.0,"{'Woman': 97.23429679870605, 'Man': 2.7657080441713333}",Woman,
id110_2713.jpg,38.0,"{'Woman': 41.20491445064545, 'Man': 58.795082569122314}",Man,
id38_907.jpg,33.0,"{'Woman': 11.432535201311111, 'Man': 88.56746554374695}",Man,
id32_524.jpg,25.0,"{'Woman': 8.35876390337944, 'Man': 91.6412353515625}",Man,
id82_2475.jpg,26.0,"{'Woman': 13.984154164791107, 'Man': 86.01585030555725}",Man,
id122_3145.jpg,26.0,"{'Woman': 24.2910698056221, 'Man': 75.70892572402954}",Man,
id62_1727.jpg,25.0,"{'Woman': 12.631788849830627, 'Man': 87.36820816993713}",Man,
id48_1195.jpg,,,,'tuple' object has no attribute 'shape'
id122_3175.jpg,,,,'tuple' object has no attribute 'shape'
id48_1239.jpg,32.0,"{'Woman': 3.0742665752768517, 'Man': 96.92572951316833}",Man,
id94_2573.jpg,24.0,"{'Woman': 7.501611113548279, 'Man': 92.49839186668396}",Man,
id55_1549.jpg,27.0,"{'Woman': 1.2655526399612427, 'Man': 98.734450340271}",Man,
id5_115.jpg,30.0,"{'Woman': 5.001321062445641, 'Man': 94.99868154525757}",Man,
id20_312.jpg,32.0,"{'Woman': 6.191762909293175, 'Man': 93.80823373794556}",Man,
id85_2176.jpg,31.0,"{'Woman': 31.77381455898285, 'Man': 68.22618246078491}",Man,
id103_2769.jpg,36.0,"{'Woman': 19.6413516998291, 'Man': 80.3586483001709}",Man,
id68_1844.jpg,33.0,"{'Woman': 8.324442058801651, 'Man': 91.67556166648865}",Man,
id95_2519.jpg,26.0,"{'Woman': 7.21847340464592, 'Man': 92.78152585029602}",Man,
id115_3168.jpg,28.0,"{'Woman': 26.774749159812927, 'Man': 73.22524785995483}",Man,
id25_534.jpg,29.0,"{'Woman': 53.654319047927856, 'Man': 46.345674991607666}",Woman,
id115_2982.jpg,30.0,"{'Woman': 32.03766942024231, 'Man': 67.96233057975769}",Man,
id25_473.jpg,31.0,"{'Woman': 7.827550917863846, 'Man': 92.17244982719421}",Man,
id25_445.jpg,28.0,"{'Woman': 5.46824038028717, 'Man': 94.53175663948059}",Man,
id20_310.jpg,27.0,"{'Woman': 5.703930556774139, 'Man': 94.29607391357422}",Man,
id79_2048.jpg,27.0,"{'Woman': 10.563933849334717, 'Man': 89.43607211112976}",Man,
id16_304.jpg,25.0,"{'Woman': 2.796533890068531, 'Man': 97.20346927642822}",Man,
id77_2110.jpg,26.0,"{'Woman': 5.1894135773181915, 'Man': 94.81058120727539}",Man,
id108_2850.jpg,29.0,"{'Woman': 6.315074861049652, 'Man': 93.68492364883423}",Man,
id68_1909.jpg,28.0,"{'Woman': 3.267395496368408, 'Man': 96.73260450363159}",Man,
id20_418.jpg,34.0,"{'Woman': 3.3413302153348923, 'Man': 96.6586709022522}",Man,
id115_2987.jpg,26.0,"{'Woman': 53.16419005393982, 'Man': 46.83580994606018}",Woman,
id113_3005.jpg,,,,'tuple' object has no attribute 'shape'
id36_1323.jpg,34.0,"{'Woman': 67.84088611602783, 'Man': 32.15911686420441}",Woman,
id1_90.jpg,26.0,"{'Woman': 6.816865503787994, 'Man': 93.18313598632812}",Man,
id78_2159.jpg,31.0,"{'Woman': 27.6597261428833, 'Man': 72.34026789665222}",Man,
id41_1217.jpg,30.0,"{'Woman': 29.8842191696167, 'Man': 70.1157808303833}",Man,
id116_3155.jpg,35.0,"{'Woman': 13.602164387702942, 'Man': 86.3978385925293}",Man,
id91_2383.jpg,30.0,"{'Woman': 43.655410408973694, 'Man': 56.344592571258545}",Man,
id47_1152.jpg,28.0,"{'Woman': 30.202028155326843, 'Man': 69.7979748249054}",Man,
id25_443.jpg,34.0,"{'Woman': 9.960915893316269, 'Man': 90.03908038139343}",Man,
id78_2154.jpg,26.0,"{'Woman': 4.972723871469498, 'Man': 95.0272798538208}",Man,
id36_1431.jpg,28.0,"{'Woman': 10.094639658927917, 'Man': 89.90536332130432}",Man,
id122_3248.jpg,28.0,"{'Woman': 1.715322770178318, 'Man': 98.28467965126038}",Man,
id25_792.jpg,29.0,"{'Woman': 28.084927797317505, 'Man': 71.91506624221802}",Man,
id49_1239.jpg,26.0,"{'Woman': 0.7485882379114628, 'Man': 99.25140738487244}",Man,
id63_1661.jpg,29.0,"{'Woman': 8.646326512098312, 'Man': 91.3536787033081}",Man,
id65_1682.jpg,39.0,"{'Woman': 69.55910325050354, 'Man': 30.4408997297287}",Woman,
id83_2308.jpg,33.0,"{'Woman': 21.53290957212448, 'Man': 78.4670889377594}",Man,
id65_1753.jpg,31.0,"{'Woman': 21.591755747795105, 'Man': 78.40824723243713}",Man,
id36_1350.jpg,36.0,"{'Woman': 33.611854910850525, 'Man': 66.38814210891724}",Man,
id106_2673.jpg,23.0,"{'Woman': 1.2595855630934238, 'Man': 98.74041080474854}",Man,
id65_1754.jpg,35.0,"{'Woman': 19.38130110502243, 'Man': 80.61870336532593}",Man,
id44_1012.jpg,29.0,"{'Woman': 4.6696387231349945, 'Man': 95.3303575515747}",Man,
id59_1585.jpg,39.0,"{'Woman': 48.55429530143738, 'Man': 51.4457106590271}",Man,
id1_224.jpg,27.0,"{'Woman': 29.345160722732544, 'Man': 70.65483927726746}",Man,
id36_917.jpg,26.0,"{'Woman': 14.590373635292053, 'Man': 85.40962338447571}",Man,
id119_3143.jpg,23.0,"{'Woman': 13.859730958938599, 'Man': 86.1402690410614}",Man,
id94_2440.jpg,25.0,"{'Woman': 8.174196630716324, 'Man': 91.82580709457397}",Man,
id44_1023.jpg,35.0,"{'Woman': 16.698135435581207, 'Man': 83.30186605453491}",Man,
id41_1457.jpg,29.0,"{'Woman': 97.2740650177002, 'Man': 2.7259403839707375}",Woman,
id90_2580.jpg,27.0,"{'Woman': 6.310678273439407, 'Man': 93.68931651115417}",Man,
id5_44.jpg,34.0,"{'Woman': 10.76098456978798, 'Man': 89.23901319503784}",Man,
id62_1741.jpg,26.0,"{'Woman': 5.641213804483414, 'Man': 94.35878396034241}",Man,
id18_627.jpg,30.0,"{'Woman': 12.603622674942017, 'Man': 87.39638328552246}",Man,
id90_2560.jpg,23.0,"{'Woman': 6.693489849567413, 'Man': 93.3065116405487}",Man,
id90_2396.jpg,33.0,"{'Woman': 13.052591681480408, 'Man': 86.94741129875183}",Man,
id41_1437.jpg,27.0,"{'Woman': 86.84317469596863, 'Man': 13.156822323799133}",Woman,
id102_2652.jpg,31.0,"{'Woman': 7.32753723859787, 'Man': 92.67246723175049}",Man,
id82_2460.jpg,33.0,"{'Woman': 34.07321274280548, 'Man': 65.9267783164978}",Man,
id72_1877.jpg,33.0,"{'Woman': 9.826909005641937, 'Man': 90.17308950424194}",Man,
id43_991.jpg,33.0,"{'Woman': 12.514440715312958, 'Man': 87.48555779457092}",Man,
id119_3115.jpg,27.0,"{'Woman': 20.187395811080933, 'Man': 79.81260418891907}",Man,
id49_1304.jpg,23.0,"{'Woman': 3.776383027434349, 'Man': 96.22361063957214}",Man,
id115_3005.jpg,,,,'tuple' object has no attribute 'shape'
id37_864.jpg,,,,'tuple' object has no attribute 'shape'
id42_1086.jpg,28.0,"{'Woman': 5.919008702039719, 'Man': 94.08098459243774}",Man,
id90_2426.jpg,33.0,"{'Woman': 3.882281109690666, 'Man': 96.11772298812866}",Man,
id27_428.jpg,38.0,"{'Woman': 6.324853748083115, 'Man': 93.67515444755554}",Man,
id116_2868.jpg,25.0,"{'Woman': 19.774168729782104, 'Man': 80.2258312702179}",Man,
id41_1315.jpg,27.0,"{'Woman': 16.249123215675354, 'Man': 83.75087380409241}",Man,
id49_1312.jpg,26.0,"{'Woman': 26.56208872795105, 'Man': 73.43791127204895}",Man,
id108_2725.jpg,36.0,"{'Woman': 4.7683194279670715, 'Man': 95.23167610168457}",Man,
id25_400.jpg,27.0,"{'Woman': 26.44140124320984, 'Man': 73.55859875679016}",Man,
id33_744.jpg,30.0,"{'Woman': 13.076046109199524, 'Man': 86.92395091056824}",Man,
id108_2830.jpg,26.0,"{'Woman': 7.005617022514343, 'Man': 92.9943859577179}",Man,
id24_391.jpg,23.0,"{'Woman': 8.607681095600128, 'Man': 91.39231443405151}",Man,
id46_1275.jpg,29.0,"{'Woman': 36.425960063934326, 'Man': 63.574033975601196}",Man,
id3_108.jpg,25.0,"{'Woman': 5.484701320528984, 'Man': 94.5152997970581}",Man,
id47_1146.jpg,31.0,"{'Woman': 12.05528900027275, 'Man': 87.94471025466919}",Man,
id81_2120.jpg,26.0,"{'Woman': 20.266756415367126, 'Man': 79.73324656486511}",Man,
id79_2024.jpg,29.0,"{'Woman': 64.41908478736877, 'Man': 35.58091223239899}",Woman,
id68_1856.jpg,29.0,"{'Woman': 17.10747927427292, 'Man': 82.89251923561096}",Man,
id93_2450.jpg,33.0,"{'Woman': 82.4302613735199, 'Man': 17.569738626480103}",Woman,
id44_1072.jpg,36.0,"{'Woman': 2.452445775270462, 'Man': 97.5475549697876}",Man,
id73_1890.jpg,27.0,"{'Woman': 2.805023454129696, 'Man': 97.1949815750122}",Man,
id41_1385.jpg,35.0,"{'Woman': 11.581942439079285, 'Man': 88.41805458068848}",Man,
id77_2047.jpg,28.0,"{'Woman': 3.2993685454130173, 'Man': 96.70063257217407}",Man,
id60_1567.jpg,30.0,"{'Woman': 4.872925207018852, 'Man': 95.12707591056824}",Man,
id25_376.jpg,32.0,"{'Woman': 53.17295789718628, 'Man': 46.8270480632782}",Woman,
id36_1459.jpg,27.0,"{'Woman': 20.616331696510315, 'Man': 79.38367128372192}",Man,
id41_1461.jpg,29.0,"{'Woman': 97.59170413017273, 'Man': 2.4083005264401436}",Woman,
id48_1283.jpg,33.0,"{'Woman': 3.2129984349012375, 'Man': 96.78700566291809}",Man,
id18_928.jpg,32.0,"{'Woman': 70.8708643913269, 'Man': 29.129135608673096}",Woman,
id23_349.jpg,,,,'tuple' object has no attribute 'shape'
id63_1691.jpg,31.0,"{'Woman': 10.380073636770248, 'Man': 89.61992859840393}",Man,
id44_1036.jpg,35.0,"{'Woman': 10.369826853275299, 'Man': 89.63017463684082}",Man,
id41_1335.jpg,29.0,"{'Woman': 10.2264903485775, 'Man': 89.7735059261322}",Man,
id108_2704.jpg,35.0,"{'Woman': 7.9204268753528595, 'Man': 92.07956790924072}",Man,
id18_581.jpg,34.0,"{'Woman': 33.017221093177795, 'Man': 66.98277592658997}",Man,
id119_3164.jpg,28.0,"{'Woman': 4.207805916666985, 'Man': 95.79219818115234}",Man,
id36_1450.jpg,27.0,"{'Woman': 24.673382937908173, 'Man': 75.32660961151123}",Man,
id94_2518.jpg,24.0,"{'Woman': 3.2789014279842377, 'Man': 96.72109484672546}",Man,
id65_1688.jpg,32.0,"{'Woman': 78.54620218276978, 'Man': 21.453796327114105}",Woman,
id83_2387.jpg,30.0,"{'Woman': 28.3095121383667, 'Man': 71.69048190116882}",Man,
id24_487.jpg,28.0,"{'Woman': 33.04823935031891, 'Man': 66.95175766944885}",Man,
id79_2132.jpg,32.0,"{'Woman': 23.211675882339478, 'Man': 76.788330078125}",Man,
id44_1031.jpg,40.0,"{'Woman': 5.298838764429092, 'Man': 94.70115900039673}",Man,
id79_2066.jpg,24.0,"{'Woman': 10.138006508350372, 'Man': 89.86199498176575}",Man,
id42_1027.jpg,34.0,"{'Woman': 5.010179430246353, 'Man': 94.98981833457947}",Man,
id77_2082.jpg,34.0,"{'Woman': 3.2844673842191696, 'Man': 96.71552777290344}",Man,
id121_3194.jpg,34.0,"{'Woman': 16.39612168073654, 'Man': 83.60388278961182}",Man,
id36_866.jpg,,,,'tuple' object has no attribute 'shape'
id94_2531.jpg,23.0,"{'Woman': 2.1968234330415726, 'Man': 97.80318140983582}",Man,
id54_1512.jpg,29.0,"{'Woman': 4.695058614015579, 'Man': 95.304936170578}",Man,
id94_2580.jpg,29.0,"{'Woman': 37.72643804550171, 'Man': 62.27356195449829}",Man,
id36_929.jpg,38.0,"{'Woman': 7.703949511051178, 'Man': 92.29605197906494}",Man,
id3_77.jpg,34.0,"{'Woman': 2.557671442627907, 'Man': 97.44232296943665}",Man,
id59_1564.jpg,,,,'tuple' object has no attribute 'shape'
id37_883.jpg,33.0,"{'Woman': 89.91450667381287, 'Man': 10.085490345954895}",Woman,
id49_1241.jpg,26.0,"{'Woman': 0.7365177385509014, 'Man': 99.26348328590393}",Man,
id18_726.jpg,32.0,"{'Woman': 4.866814613342285, 'Man': 95.13317942619324}",Man,
id45_1115.jpg,39.0,"{'Woman': 3.579568490386009, 'Man': 96.42042517662048}",Man,
id44_1013.jpg,29.0,"{'Woman': 5.207144469022751, 'Man': 94.79284882545471}",Man,
id78_2055.jpg,23.0,"{'Woman': 2.6001283898949623, 'Man': 97.39987254142761}",Man,
id121_3322.jpg,,,,'tuple' object has no attribute 'shape'
id43_1200.jpg,28.0,"{'Woman': 7.848893851041794, 'Man': 92.15110540390015}",Man,
id78_2046.jpg,33.0,"{'Woman': 10.511729121208191, 'Man': 89.48826789855957}",Man,
id11_187.jpg,29.0,"{'Woman': 35.38382649421692, 'Man': 64.6161675453186}",Man,
id55_1542.jpg,29.0,"{'Woman': 0.6188680417835712, 'Man': 99.3811309337616}",Man,
id62_1718.jpg,,,,'tuple' object has no attribute 'shape'
id36_1287.jpg,,,,'tuple' object has no attribute 'shape'
id10_206.jpg,27.0,"{'Woman': 4.876911640167236, 'Man': 95.12308239936829}",Man,
id121_3286.jpg,25.0,"{'Woman': 17.945411801338196, 'Man': 82.05459117889404}",Man,
id48_1224.jpg,31.0,"{'Woman': 8.650616556406021, 'Man': 91.3493812084198}",Man,
id39_896.jpg,31.0,"{'Woman': 21.20025008916855, 'Man': 78.79974842071533}",Man,
id25_466.jpg,,,,'tuple' object has no attribute 'shape'
id47_1161.jpg,34.0,"{'Woman': 6.095356121659279, 'Man': 93.90464425086975}",Man,
id5_183.jpg,25.0,"{'Woman': 10.27943566441536, 'Man': 89.7205650806427}",Man,
id63_1653.jpg,26.0,"{'Woman': 4.245677590370178, 'Man': 95.75431942939758}",Man,
id115_2980.jpg,28.0,"{'Woman': 20.3048974275589, 'Man': 79.69510555267334}",Man,
id121_3306.jpg,32.0,"{'Woman': 10.091119259595871, 'Man': 89.90887999534607}",Man,
id25_465.jpg,30.0,"{'Woman': 2.9547568410634995, 'Man': 97.04524278640747}",Man,
id118_3047.jpg,,,,'tuple' object has no attribute 'shape'
id37_845.jpg,,,,'tuple' object has no attribute 'shape'
id51_1264.jpg,27.0,"{'Woman': 1.0244544595479965, 'Man': 98.97554516792297}",Man,
id54_1532.jpg,38.0,"{'Woman': 7.284454256296158, 'Man': 92.71554946899414}",Man,
id27_427.jpg,28.0,"{'Woman': 11.559270322322845, 'Man': 88.44073414802551}",Man,
id108_2789.jpg,26.0,"{'Woman': 3.0652670189738274, 'Man': 96.9347357749939}",Man,
id51_1263.jpg,27.0,"{'Woman': 1.0437410324811935, 'Man': 98.95625710487366}",Man,
id48_1174.jpg,32.0,"{'Woman': 6.309032440185547, 'Man': 93.69097352027893}",Man,
id3_78.jpg,33.0,"{'Woman': 3.1203746795654297, 'Man': 96.87962532043457}",Man,
id123_3169.jpg,37.0,"{'Woman': 22.514161467552185, 'Man': 77.48584151268005}",Man,
id54_1541.jpg,33.0,"{'Woman': 2.7989262714982033, 'Man': 97.20107316970825}",Man,
id43_1021.jpg,30.0,"{'Woman': 19.376027584075928, 'Man': 80.62397241592407}",Man,
id42_940.jpg,36.0,"{'Woman': 32.647135853767395, 'Man': 67.35286712646484}",Man,
id79_2026.jpg,29.0,"{'Woman': 19.90862786769867, 'Man': 80.09137511253357}",Man,
id119_3156.jpg,25.0,"{'Woman': 0.9530567564070225, 'Man': 99.04695153236389}",Man,
id83_2282.jpg,30.0,"{'Woman': 9.9552683532238, 'Man': 90.04473686218262}",Man,
id36_1311.jpg,28.0,"{'Woman': 7.915038615465164, 'Man': 92.08495616912842}",Man,
id133_3315.jpg,39.0,"{'Woman': 20.393602550029755, 'Man': 79.60638999938965}",Man,
id18_379.jpg,34.0,"{'Woman': 3.125995025038719, 'Man': 96.87400460243225}",Man,
id77_2088.jpg,30.0,"{'Woman': 2.2312602028250694, 'Man': 97.7687418460846}",Man,
id1_204.jpg,26.0,"{'Woman': 54.912203550338745, 'Man': 45.08779048919678}",Woman,
id119_3113.jpg,26.0,"{'Woman': 10.988959670066833, 'Man': 89.0110433101654}",Man,
id83_2231.jpg,34.0,"{'Woman': 9.320367872714996, 'Man': 90.67963361740112}",Man,
id36_999.jpg,31.0,"{'Woman': 14.222678542137146, 'Man': 85.77731251716614}",Man,
id45_1077.jpg,,,,'tuple' object has no attribute 'shape'
id45_1055.jpg,30.0,"{'Woman': 14.26534652709961, 'Man': 85.73465347290039}",Man,
id5_57.jpg,31.0,"{'Woman': 11.337892711162567, 'Man': 88.66210579872131}",Man,
id109_2753.jpg,28.0,"{'Woman': 1.6853999346494675, 'Man': 98.31460118293762}",Man,
id16_309.jpg,30.0,"{'Woman': 4.255103319883347, 'Man': 95.74490189552307}",Man,
id119_3191.jpg,30.0,"{'Woman': 45.70438265800476, 'Man': 54.29561734199524}",Man,
id8_99.jpg,31.0,"{'Woman': 47.40029573440552, 'Man': 52.59970426559448}",Man,
id8_125.jpg,,,,'tuple' object has no attribute 'shape'
id1_27.jpg,30.0,"{'Woman': 4.411846399307251, 'Man': 95.58815360069275}",Man,
id117_2964.jpg,28.0,"{'Woman': 2.611745707690716, 'Man': 97.38824963569641}",Man,
id44_1061.jpg,25.0,"{'Woman': 3.8815852254629135, 'Man': 96.11841440200806}",Man,
id25_447.jpg,27.0,"{'Woman': 5.480680614709854, 'Man': 94.51932311058044}",Man,
id41_1310.jpg,30.0,"{'Woman': 75.26216506958008, 'Man': 24.737834930419922}",Woman,
id78_2018.jpg,26.0,"{'Woman': 5.153956264257431, 'Man': 94.84604001045227}",Man,
id78_2174.jpg,23.0,"{'Woman': 3.09540256857872, 'Man': 96.90460562705994}",Man,
id126_3205.jpg,38.0,"{'Woman': 6.719724088907242, 'Man': 93.28027963638306}",Man,
id3_24.jpg,26.0,"{'Woman': 9.137339890003204, 'Man': 90.86266160011292}",Man,
id123_3166.jpg,38.0,"{'Woman': 20.280510187149048, 'Man': 79.71949577331543}",Man,
id53_1434.jpg,26.0,"{'Woman': 4.766109585762024, 'Man': 95.23389339447021}",Man,
id36_851.jpg,,,,'tuple' object has no attribute 'shape'
id71_1877.jpg,29.0,"{'Woman': 3.8582008332014084, 'Man': 96.14179134368896}",Man,
id121_3249.jpg,30.0,"{'Woman': 11.398813128471375, 'Man': 88.60118985176086}",Man,
id78_2066.jpg,26.0,"{'Woman': 12.85678744316101, 'Man': 87.14321255683899}",Man,
id67_1784.jpg,26.0,"{'Woman': 6.480579078197479, 'Man': 93.5194194316864}",Man,
id90_2441.jpg,30.0,"{'Woman': 3.806743398308754, 'Man': 96.19325399398804}",Man,
id59_1580.jpg,,,,'tuple' object has no attribute 'shape'
